Timestamp,Seconds from start,Drive ESC 1 Temp,Drive ESC 1 RPM,Drive ESC 1 Current,Drive ESC 1 Consumption,Drive ESC 1 Voltage,Drive ESC 1 Input Signal,Drive ESC 2 Temp,Drive ESC 2 RPM,Drive ESC 2 Current,Drive ESC 2 Consumption,Drive ESC 2 Voltage,Drive ESC 2 Input Signal,Weapon ESC Temp,Weapon ESC RPM,Weapon ESC Current,Weapon ESC Consumption,Weapon ESC Voltage,Weapon ESC Input Signal,Arm ESC Temp,Arm ESC RPM,Arm ESC Current,Arm ESC Consumption,Arm ESC Voltage,Arm ESC Input Signal
17_15_29_559589,244.368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_29_693699,244.502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_29_772155,244.581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_29_839096,244.648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_29_958648,244.767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_037585,244.846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_095052,244.904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_236604,245.045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_312729,245.121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_365529,245.174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_487192,245.296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_607193,245.416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_629282,245.438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_749249,245.558,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_852154,245.661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_30_909244,245.718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_31_034240,245.843,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_31_111507,245.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_31_167621,245.976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,25,-1,-1,-1,-1,-1,-1,-1
17_15_31_295401,246.104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_31_318283,246.127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_31_458284,246.267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_31_577264,246.386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_31_597263,246.406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_31_715970,246.525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_31_835277,246.644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,21,0,272,0,-1,-1,-1,-1,-1,-1,-1
17_15_31_851278,246.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_005341,246.814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_081409,246.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_141103,246.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_263372,247.072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_345823,247.154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_400051,247.209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_552674,247.361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_568766,247.377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_695649,247.504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_812304,247.621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_829681,247.638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_32_990740,247.799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_007739,247.816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_127917,247.937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_252043,248.061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_326120,248.135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_377088,248.186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_519766,248.328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_548673,248.357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_664237,248.473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_785471,248.594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_802471,248.611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_33_923648,248.732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_024303,248.833,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_082323,248.891,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_203787,249.012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_284436,249.093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_344490,249.153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_463044,249.272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_565277,249.374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_620549,249.429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_754496,249.563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_835229,249.644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_34_891306,249.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_004667,249.813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_062499,249.871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_192121,250.001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_267346,250.076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_329594,250.138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_470250,250.279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_491615,250.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_624946,250.434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_744565,250.553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_759577,250.568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_35_871198,250.68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_000557,250.809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_017463,250.826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_154167,250.963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_234198,251.043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_296271,251.105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_416233,251.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_537852,251.347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_555771,251.364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_690775,251.499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_767448,251.576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_830643,251.639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_36_951166,251.76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_075014,251.884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_090968,251.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_247789,252.056,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_262706,252.071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_375543,252.184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_500519,252.309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_582616,252.391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_635264,252.444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_739004,252.548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_800261,252.609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_37_927916,252.737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_003573,252.812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_068449,252.877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_191774,253.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_288347,253.097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_340249,253.149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_468094,253.277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_547994,253.357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_603343,253.412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_724214,253.533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_757268,253.566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_38_889226,253.698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_010517,253.819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_087400,253.896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_143294,253.952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_270000,254.079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_287982,254.097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_423697,254.232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_549114,254.358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_568214,254.377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_689639,254.498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_811134,254.62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_827010,254.636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_39_986346,254.795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_000443,254.809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_116231,254.925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_240267,255.049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_316450,255.125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_371341,255.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_488720,255.297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_552861,255.362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_673640,255.482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_755716,255.564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_814606,255.623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_933931,255.743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_40_993331,255.802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_122872,255.932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_204317,256.013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_256136,256.065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_370730,256.179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_438130,256.247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_563527,256.372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_642155,256.451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_702573,256.511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_815834,256.624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_875273,256.684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_41_989832,256.798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,272,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_113055,256.922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1772,31,273,0,-1,-1,-1,-1,-1,-1,-1
17_15_42_129945,256.939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_258288,257.067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_345931,257.155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_408919,257.218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_524380,257.333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_652732,257.461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_669919,257.479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_780380,257.589,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_829254,257.638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_42_953305,257.762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_070515,257.879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_152139,257.961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_209708,258.018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_336673,258.145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_360152,258.169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_496387,258.305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_616574,258.425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_642489,258.451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_769218,258.578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_874297,258.683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_43_905906,258.715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_44_049434,258.858,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_44_126495,258.935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_44_178110,258.987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_44_309937,259.119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_44_390115,259.199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_44_443460,259.252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_44_593816,259.402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
17_15_44_613435,259.422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,0,0,273,24,-1,-1,-1,-1,-1,-1,-1
