Timestamp,Seconds from start,Drive ESC 1 Temp,Drive ESC 1 RPM,Drive ESC 1 Current,Drive ESC 1 Consumption,Drive ESC 1 Voltage,Drive ESC 1 Input Signal,Drive ESC 2 Temp,Drive ESC 2 RPM,Drive ESC 2 Current,Drive ESC 2 Consumption,Drive ESC 2 Voltage,Drive ESC 2 Input Signal,Weapon ESC Temp,Weapon ESC RPM,Weapon ESC Current,Weapon ESC Consumption,Weapon ESC Voltage,Weapon ESC Input Signal,Arm ESC Temp,Arm ESC RPM,Arm ESC Current,Arm ESC Consumption,Arm ESC Voltage,Arm ESC Input Signal
09_20_02_706683,108.435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_02_897510,108.626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_02_897510,108.626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_028343,108.757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_107165,108.835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_228922,108.957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_314671,109.043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_330323,109.059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_523584,109.252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_539217,109.268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_768822,109.497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_962051,109.69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_03_977669,109.706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_04_096699,109.825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_04_176149,109.904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_04_192150,109.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_04_398944,110.127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_04_398944,110.127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_04_575237,110.304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_04_606478,110.335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_04_716372,110.445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_04_810134,110.538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_04_993396,110.722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_05_009118,110.737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_05_222670,110.951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_05_222670,110.951,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_05_348686,111.077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_05_427380,111.156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_05_443080,111.171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_05_633205,111.361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_05_633205,111.361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_05_822117,111.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_05_837882,111.566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_05_964567,111.693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_06_042700,111.771,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_06_058388,111.787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_06_249341,111.978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_06_249341,111.978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_06_443306,112.172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_06_459350,112.188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_06_594281,112.323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_06_666731,112.395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_06_684776,112.413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_06_857636,112.586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_06_873305,112.602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_07_077910,112.806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_07_198427,112.927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,48,0,-1,-1,-1,-1,-1,-1,-1
09_20_07_277832,113.006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_07_293693,113.022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_07_495708,113.224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_07_495708,113.224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_07_626965,113.355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_07_705083,113.433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_07_832261,113.561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_07_926138,113.654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_07_926138,113.654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,24,-1,-1,-1,-1,-1,-1,-1
09_20_08_130854,113.859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_08_130854,113.859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,48,25,-1,-1,-1,-1,-1,-1,-1
09_20_08_257106,113.985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,25,49,0,-1,-1,-1,-1,-1,-1,-1
09_20_08_335621,114.064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,0,25,50,0,-1,-1,-1,-1,-1,-1,-1
09_20_08_351644,114.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_08_582840,114.311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_08_582840,114.311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_08_707737,114.436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,1,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_08_798086,114.526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,0,0,50,0,-1,-1,-1,-1,-1,-1,-1
09_20_08_798086,114.526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_09_001903,114.73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_09_001903,114.73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_09_133753,114.862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_09_227938,114.956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_09_430473,115.159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_09_436539,115.165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_09_642039,115.37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_09_642039,115.37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_09_767799,115.496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,0,0,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_09_859999,115.588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_09_867111,115.595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_10_085923,115.814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_10_085923,115.814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,0,50,22,-1,-1,-1,-1,-1,-1,-1
09_20_10_212701,115.941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_10_303965,116.032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_10_319610,116.048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,0,50,25,-1,-1,-1,-1,-1,-1,-1
09_20_10_491866,116.22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,0,5,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_10_491866,116.22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,518,21,50,24,-1,-1,-1,-1,-1,-1,-1
09_20_10_699456,116.428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,518,21,51,24,-1,-1,-1,-1,-1,-1,-1
09_20_10_715086,116.443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,747,54,51,23,-1,-1,-1,-1,-1,-1,-1
09_20_10_869250,116.598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1056,71,54,22,-1,-1,-1,-1,-1,-1,-1
09_20_10_939252,116.668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1439,70,55,23,-1,-1,-1,-1,-1,-1,-1
09_20_10_954877,116.683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1439,70,55,23,-1,-1,-1,-1,-1,-1,-1
09_20_11_228331,116.957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,1892,79,61,23,-1,-1,-1,-1,-1,-1,-1
09_20_11_228331,116.957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,2279,67,61,22,-1,-1,-1,-1,-1,-1,-1
09_20_11_243988,116.972,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,2753,74,61,23,-1,-1,-1,-1,-1,-1,-1
09_20_11_384937,117.113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,2753,74,64,23,-1,-1,-1,-1,-1,-1,-1
09_20_11_463050,117.191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,3128,77,66,22,-1,-1,-1,-1,-1,-1,-1
09_20_11_478680,117.207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,3707,75,66,23,-1,-1,-1,-1,-1,-1,-1
09_20_11_696938,117.425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,4157,74,70,23,-1,-1,-1,-1,-1,-1,-1
09_20_11_696938,117.425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,4157,74,70,23,-1,-1,-1,-1,-1,-1,-1
09_20_11_712567,117.441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,4569,74,70,23,-1,-1,-1,-1,-1,-1,-1
09_20_11_931885,117.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,5036,67,74,23,-1,-1,-1,-1,-1,-1,-1
09_20_11_931885,117.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,6003,78,74,23,-1,-1,-1,-1,-1,-1,-1
09_20_12_085657,117.814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,6003,78,77,23,-1,-1,-1,-1,-1,-1,-1
09_20_12_154485,117.883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,6708,95,79,23,-1,-1,-1,-1,-1,-1,-1
09_20_12_171120,117.899,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,7108,96,79,22,-1,-1,-1,-1,-1,-1,-1
09_20_12_401709,118.13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,7108,96,85,22,-1,-1,-1,-1,-1,-1,-1
09_20_12_401709,118.13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,8728,107,85,22,-1,-1,-1,-1,-1,-1,-1
09_20_12_567000,118.295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,9599,114,90,22,-1,-1,-1,-1,-1,-1,-1
09_20_12_677338,118.406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,9874,114,93,22,-1,-1,-1,-1,-1,-1,-1
09_20_12_692973,118.421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,9874,114,93,22,-1,-1,-1,-1,-1,-1,-1
09_20_12_692973,118.421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,9991,115,93,22,-1,-1,-1,-1,-1,-1,-1
09_20_12_917296,118.646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,10059,115,100,22,-1,-1,-1,-1,-1,-1,-1
09_20_12_922421,118.651,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,10085,114,100,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_071277,118.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,10085,114,105,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_149396,118.878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,10231,110,107,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_149396,118.878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,10569,105,107,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_374914,119.103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,10855,101,113,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_374914,119.103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,10855,101,113,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_522818,119.251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,11148,87,117,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_604532,119.333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,11291,81,119,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_620075,119.348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,11546,74,119,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_772574,119.501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,11546,74,122,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_851150,119.579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,11735,69,123,22,-1,-1,-1,-1,-1,-1,-1
09_20_13_851150,119.579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,11906,65,123,23,-1,-1,-1,-1,-1,-1,-1
09_20_14_084769,119.813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,12050,61,127,23,-1,-1,-1,-1,-1,-1,-1
09_20_14_090175,119.818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,12050,61,127,23,-1,-1,-1,-1,-1,-1,-1
09_20_14_105993,119.834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,12186,59,127,23,-1,-1,-1,-1,-1,-1,-1
09_20_14_315891,120.044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,12245,49,130,22,-1,-1,-1,-1,-1,-1,-1
09_20_14_331594,120.06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,12245,49,130,22,-1,-1,-1,-1,-1,-1,-1
09_20_14_553160,120.281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,9117,146,139,21,-1,-1,-1,-1,-1,-1,-1
09_20_14_774129,120.502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,9117,146,148,21,-1,-1,-1,-1,-1,-1,-1
09_20_14_774129,120.502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,8251,147,148,21,-1,-1,-1,-1,-1,-1,-1
09_20_15_504281,121.233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,4684,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_15_573463,121.302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,4112,1,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_15_702537,121.431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,3599,0,148,23,-1,-1,-1,-1,-1,-1,-1
09_20_15_796286,121.525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,3599,0,148,23,-1,-1,-1,-1,-1,-1,-1
09_20_15_796286,121.525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,3450,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_16_002631,121.731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,3366,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_16_018256,121.747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,3276,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_16_137998,121.866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,3276,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_16_248312,121.977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,3100,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_16_443774,122.172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,3006,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_16_459400,122.188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,3006,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_16_591201,122.319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2866,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_16_884829,122.613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2606,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_16_884829,122.613,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2525,0,148,22,-1,-1,-1,-1,-1,-1,-1
09_20_17_022331,122.751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2401,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_17_109318,122.838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2401,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_17_109318,122.838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2316,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_17_316149,123.044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2231,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_17_331680,123.06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2155,0,148,23,-1,-1,-1,-1,-1,-1,-1
09_20_17_456060,123.184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,2155,0,148,23,-1,-1,-1,-1,-1,-1,-1
09_20_17_550515,123.279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,2079,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_17_566102,123.294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1971,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_17_754647,123.483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,1879,0,148,23,-1,-1,-1,-1,-1,-1,-1
09_20_17_770271,123.499,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,1879,0,148,23,-1,-1,-1,-1,-1,-1,-1
09_20_17_963814,123.692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1706,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_010611,123.739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1564,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_220000,123.948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1564,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_235624,123.964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1474,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_385584,124.114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1362,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_488486,124.217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1278,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_488486,124.217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1278,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_626590,124.355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1226,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_707379,124.436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1091,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_729109,124.457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1091,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_18_928233,124.657,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,1022,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_19_076655,124.805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,865,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_19_154825,124.883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,865,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_19_170454,124.899,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,797,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_19_370701,125.099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,728,0,148,24,-1,-1,-1,-1,-1,-1,-1
09_20_19_386326,125.115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,647,0,148,24,-1,-1,-1,-1,-1,-1,-1
